Name,NSamples,minBookDepth,p25BookDepth,p50BookDepth,p75BookDepth,p90BookDepth,p99BookDepth,p999BookDepth,p9999BookDepth,maxBookDepth
RITT,1100,0,1,9,42,1094,4289615,18428845,19842768,19999871
RITTW,246,0,425,797,1109,325030,18038712,19810080,19987217,20006899
RIVR,539,0,0,89,211,574,12300603,19228126,19920878,19997851
RJA,3279,0,0,0,1,4,206,362,402,402
RJD,442,0,0,0,0,569,1548,1548,1548,1548
RJET,40022,0,0,0,6,12,368,715,14997494,19998658
RJF,153707,0,0,2,6,12,42,1043,1574,4843
RJI,17241,0,0,0,1,30,96,179,7845478,9999396
RJN,8257,0,0,0,1,1,91,257,257,257
RJZ,378,0,0,0,1,226,513,513,513,513
RKT,214277,0,1,4,11,24,65,524,1355,9993408
RKUS,59469,0,0,0,1,6,62,318,460,198933
RL,172304,0,0,6,17,34,117,3285,3566,4354
RLD,16985,0,0,0,2,6,306,537,588,588
RLGT,1582,0,0,0,6,63,140,373,373,373
RLGT-A,116,0,0,84,548,675,1082,1082,1082,1082
RLGY,111986,0,0,4,9,16,50,1027,4229,4262
RLH,1984,0,0,0,2,53,6453354,12164754,12735894,12799355
RLH-A,74,0,0,0,521,702,1018,1018,1018,1018
RLI,38466,0,0,0,6,16,262,1603,5191702,9995278
RLJ,76096,0,0,1,4,8,27,985,1336,1796
RLJE,910,0,0,8,27,58,12418402,19241608,19923929,19999743
RLOC,7031,0,0,0,3,13,358,12600604,19259785,19999694
RLOG,2385,0,0,0,7,42,9402484,18939930,19893675,19999647
RLY,6396,0,0,3,46,53,521,879,135817,197322
RLYP,32315,0,0,0,5,24,980,2430,11921314,19996720
RM,7815,0,0,1,6,11,421,723,1339,1339
RMAX,18575,0,0,0,10,40,896,1271,8450154,9996802
RMBS,49140,0,0,1,3,8,293,870,13858251,19998869
RMCF,3219,0,0,0,13,37,387,15707944,19569501,19998563
RMD,111131,0,0,2,10,22,59,1417,2932,9993770
RMGN,684,0,0,1,10,423,5717,9524,9904,9947
RMP,2717,0,0,0,5,96,427,17986589,19797336,19998531
RMT,4558,0,0,0,3,7,284,328,328,328
RMTI,26449,0,0,0,3,12,408,3908,17595211,19998937
RNA,1000,0,0,18,273,521,8890825,18887379,19887035,19998108
RNDY,9638,0,0,0,1,5,104,432,17590771,19999624
RNE,2148,0,0,0,9,131,13588728,19357635,19934526,19998625
RNET,20281,0,0,1,17,29,1028,1285,17462468,19996518
RNF,3529,0,0,4,9,138,322,9919124,18990934,19998913
RNG,14254,0,0,0,3,9,374,489,559,559
RNN,9520,0,0,4,13,24,2318,8103865,18812365,20002199
RNO,1568,0,0,2,27,66,6936499,18693388,19869076,19999709
RNP,6972,0,0,0,0,1,539,968,1607,1607
RNR,76519,0,0,3,12,35,110,1861960,9177529,9990370
RNR-C,169,0,75,385,679,903,971,1060,1060,1060
RNR-E,1380,0,0,0,7,8,752,820,820,820
RNST,25298,0,0,0,4,17,699,969,16384677,19997283
RNWK,8461,0,0,1,5,33,203,11540704,19153429,19999288
ROBO,13032,0,0,3,11,30,395,732,6970376,19997470
ROCK,28874,0,0,2,12,28,420,556,15874942,19998449
RODI,92,0,0,84,549,1109,3401,3401,3401,3401
ROG,26191,0,0,4,22,46,1223,2516,16912056,19991229
ROIA,1030,0,1,12,49,54,172,14851138,19484932,19999799
ROIAK,4559,0,0,0,4,49,252,16036494,19603482,19999815
ROIC,39899,0,0,0,1,6,213,521,15012543,19998231
ROIQ,106,0,0,29,272,7532156,18752324,19874341,19986543,19999010
ROIQU,144,0,0,71,5309514,14123169,19411362,19940182,19993064,19998940
ROIQW,96,0,0,530,900,1900,15205759,19525975,19957996,20005999
ROK,255427,0,1,7,15,36,85,889,2644,19988787
ROKA,2790,0,0,1,13,40,2004459,18200077,19819639,19999591
ROL,25427,0,0,2,5,16,253,976,27459,36303
ROLA,126,0,0,847,2541,3559,5962,6087,6099,6101
ROLL,18385,0,0,5,31,95,1644,2491,17167166,19994084
ROM,23732,0,0,1,10,26,966,4328,8406775,9985884
ROOF,6082,0,0,0,2,6,792,1057,8984299,9997173
ROP,145846,0,0,3,12,24,87,3146,7073511,9984432
RORO,2526,0,0,0,0,10,858,3089,3089,3089
ROSE,385444,0,0,2,11,19,66,539,3615,19998230
ROSG,2309,0,0,3,22,85,1435,16152292,19614854,19999584
ROST,287700,0,2,7,15,36,85,1831,3782,19990810
ROVI,156978,0,0,4,13,18,59,462,4305626,19997685
ROX,1585,0,0,0,1,30,306,12076882,19207540,19999836
ROYL,4068,0,0,1,13,53,2800,17740387,19773858,19999800
ROYT,3644,0,0,0,22,80,205,898,987,987
RP,33263,0,0,4,14,18,505,678,15841637,19998072
RPAI,63002,0,0,1,2,6,50,379,607,1125
RPAI-A,106,0,0,152,522,910,1014,1125,1125,1125
RPG,79577,0,0,1,4,6,28,1437,1753,1816
RPM,143049,0,0,1,4,7,27,962,1053,1878
RPRX,27993,0,0,0,5,11,251,3261,17667087,19999156
RPRXW,424,0,0,0,0,48,858,10136,10684,10745
RPRXZ,588,0,0,0,33,158,415,9852,10434,10499
RPT,46931,0,0,0,3,7,36,577,992,1203
RPT-D,5560,0,0,0,12,35,1980,4243,4458,4458
RPTP,54812,0,0,1,6,8,257,2096,15017658,19999097
RPV,65363,0,0,1,3,5,20,1042,1832751,9994762
RPX,6806,0,0,0,7,18,765,2934,3272,3272
RPXC,22607,0,0,0,3,8,345,1753,17173755,19998747
RQI,6802,0,0,0,5,9,356,653,655,655
RRC,423546,0,0,1,6,16,45,451,1041,9995278
RRD,121582,0,0,0,2,7,155,527,2635266,19998335
RRF,866,0,0,2,76,272,2575,2650,2650,2650
RRGB,49638,0,0,4,16,61,1845,2260,14480543,19992403
RRMS,1766,0,0,1,34,1196,38382,45819,46563,46646
RRST,546,0,0,24,74,205,428,14540829,19453420,19999264
RRTS,8684,0,0,0,4,16,597,5529612,18550770,19997566
RS,113751,0,0,3,6,11,39,1058,1542,9994722
RSCO,6264,0,0,3,11,25,2279,2753,8949110,9991724
RSE,25314,0,0,1,4,7,315,754,1150,1737
RSG,216580,0,0,1,4,6,15,336,927,19996018
RSH,17375,0,0,6,20,367,2199,16310310,19637870,20007599
RSO,9627,0,0,0,0,2,134,217,339,339
RSO-A,68,0,0,397,624,651,936,936,936,936
RSO-B,167,0,0,0,0,67,599,599,599,599
RSO-C,159,0,0,92,484,540,616,616,616,616
RSP,316395,0,0,1,5,14,30,574,2174,19992195
RSPP,75757,0,0,4,13,24,209,2468,169816,197304
RST,7889,0,0,1,5,11,266,418,418,418
RSTI,30224,0,0,4,19,27,544,838,16976059,19997295
RSX,241257,0,0,0,3,7,15,254,1072,8092
RSXJ,7288,0,0,0,36,86,527,1551,8784289,9998121
RSYS,3406,0,0,0,7,21,151,15135275,19513258,19999701
RT,18025,0,0,0,1,5,172,1979448,18197420,19999417
RTEC,8474,0,0,0,3,15,409,5879899,18587077,19998986
RTGN,1156,0,0,8,42,117,738132,18073385,19806911,19999525
RTH,51295,0,0,0,3,5,30,1498,1613,192781
RTI,21884,0,0,1,5,11,611,942,17263259,19997771
RTIX,14986,0,0,2,8,26,144,1272154,18126803,19999542
RTK,10640,0,0,0,1,9,1516,15272201,19527112,19999880
RTLA,350,0,450,2059,2904,3344,8502,10199,10369,10388
RTM,10889,0,0,0,2,6,535,2451,8631988,9991241
RTN,229865,0,0,3,8,14,47,934,2096,6308
RTR,3955,0,0,0,2,6,957,1218,2964,2964
RTRX,18618,0,0,0,8,12,357,716,17672193,19998712
RUBI,9124,0,0,1,6,12,424,736,808,808
RUK,50622,0,0,1,2,4,42,1934,4936895,9993042
RUSHA,24860,0,0,2,7,22,775,1115,17512110,19997133
RUSHB,11814,0,4,19,34,113,752,314879,18028986,19997221
RUSL,184889,0,1,2,4,10,22,425,752,2001
RUSS,120414,0,0,1,2,8,90,649,2210,4266
RUTH,27663,0,0,3,11,15,419,533,16047936,19998512
RVBD,44159,0,0,0,2,6,166,1772,17475455,19997936
RVLT,3159,0,0,0,2,110,1875,13683500,19368245,19999884
RVM,921,0,0,1,540,1067,3644,4388,4388,4388
RVNC,6892,0,0,0,10,83,3449,17296539,19728206,19998392
RVNU,195,0,0,66,498,844,2403,2403,2403,2403
RVP,702,0,0,0,27,111,138,455,455,455
RVSB,4422,0,0,0,0,7,128,480,15578661,19999430
RVT,7182,0,0,1,5,11,380,522,563,563
RWC,596,0,2,21,52,140,204,16027225,19602234,19999458
RWG,7192,0,0,0,3,6,821,1515,8199332,9995652
RWJ,10508,0,0,0,2,7,1027,1838,8682453,9994586
RWK,9191,0,1,32,36,41,1239,1710,8847448,9995197
RWL,7346,0,0,3,10,14,1067,821766,9078602,9996029
RWLK,4557,0,0,14,123,481,2233,15659706,19564385,19998239
RWM,107877,0,0,0,1,8,11,312,419,723
RWO,18174,0,0,2,9,27,501,1126,7725465,9994927
RWR,147471,0,0,0,1,5,22,1601,2209,2561
RWT,24588,0,0,0,2,4,455,723,7708295,19997981
RWV,3491,0,0,1,9,13,1415,1656,1656,1656
RWW,8660,0,0,1,9,14,795,1764,8553404,9995344
RWX,25508,0,0,1,5,13,341,1065,1251,2689
RWXL,34317,0,0,75,254,326,347,1284,3217,3217
RXD,4184,0,0,0,1,8,353,436,787,787
RXDX,1475,0,0,0,48,190,14100991,19409481,19940330,19999314
RXI,66205,0,0,4,13,37,96,1656,1727040,9991463
RXII,963,0,0,31,377,1395,6246254,18624504,19862329,19999866
RXL,6739,0,0,1,22,35,3572,11571021,19145697,19987328
RXN,53299,0,0,2,8,14,38,731,1220,1419
RY,321000,0,0,1,2,5,17,321,1758,2231
RYAAY,23002,0,0,1,10,38,1751,1887,16928464,19993659
RYAM,22269,0,0,1,3,14,132,507,12577774,19998281
RYE,44003,0,0,1,2,6,89,1302,2335,19993469
RYF,15052,0,0,0,2,10,279,925,1926,1926
RYH,14703,0,0,2,8,14,981,2940,3594,3598
RYI,4468,0,0,1,8,46,190,8832515,18882687,19999373
RYJ,3759,0,0,5,9,131,1935,5301833,9527185,9996669
RYL,206888,0,0,2,10,21,57,1109,1201,19995866
RYN,76425,0,0,2,4,7,26,658,2039,19997051
RYT,48963,0,0,0,1,4,35,1730,2074,2218
RYU,17772,0,0,0,2,5,521,1701,7456423,9991974
RZA,167,0,0,1,607,1189,1619,1619,1619,1619
RZG,14622,0,0,0,3,7,525,2380,7558130,9991950
RZV,4853,0,0,1,9,15,1651,3934477,9388171,9994138
S,94785,0,0,0,1,7,33,312,849,1092
SA,76505,0,0,1,3,4,27,273,362,409
SAA,3016,0,0,3,34,537,3121,4970522,9487417,9989295
SAAS,15332,0,0,0,1,7,244,10110427,19010272,19999144
SABR,73978,0,0,2,8,14,60,409,5377590,9997960
SAEX,1443,0,0,8,27,88,723,16393128,19639013,19999667
SAFM,61078,0,0,4,25,61,1465,2396,15632249,19992164
SAFT,17047,0,0,28,52,106,1309,2871,17863980,19993646
SAGE,7451,0,0,0,14,83,1147,13519789,19348385,19996007
SAGG,320,0,0,1,599,849,4667798,9463820,9943422,9996712
SAH,37437,0,0,0,4,10,228,1206,13760350,19997516
SAIA,41309,0,0,3,10,32,1169,1379,15866808,19995811
SAIC,19903,0,0,1,6,17,1000,2107,6681195,9995067
SAJA,266,0,10,45,143,207,16453715,19644819,19963930,19999387
SAL,324,0,28,220,758,8001855,18797610,19877186,19985143,19997139
SALE,119837,0,0,4,9,11,109,1873,5023748,19998520
SALM,6202,0,0,2,7,33,1210,17744683,19773851,19999315
SALT,11823,0,0,0,1,4,45,55,17044852,19999840
SAM,12405,0,0,6,75,162,5140389,9485524,9920037,9968317
SAMG,3760,0,0,10,45,210,609,16239557,19622423,19998297
SAN,105372,0,0,0,1,3,10,324,549,9999339
SAN-A,406,0,0,0,0,512,928,1440,1440,1440
SAN-B,298,0,0,147,560,588,1179,1179,1179,1179
SAN-C,220,0,0,0,336,616,1009,1180,1180,1180
SAN-I,126,0,0,76,535,815,993,1144,1144,1144
SAND,25255,0,0,0,1,3,108,226,6031,7799
SANM,148396,0,0,2,6,13,38,618,7635960,19997910
SANW,2440,0,0,1,20,145,418,13901171,19389659,19999492
SANWZ,352,0,0,228,455,1041,15308153,19531183,19953486,20000409
SAP,411204,0,0,2,4,8,17,67,1857,2062
SAPE,15453,0,0,0,1,5,694,688493,18066609,19997511
SAQ,148,0,4,465,927,8161608,18813180,19878337,19984852,19996688
SAR,524,0,4,103,370,426,9521850,18950730,19893618,19998384
SARA,2376,0,0,150,289,398,699,1288,7850,8235
SASR,14334,0,0,1,17,42,687,1102,17609388,19997492
SATS,24327,0,0,3,13,36,1007,1776,16955458,19994780
SAVE,199897,0,1,6,17,40,413,1588,7103948,19992412
SB,16806,0,0,0,0,0,79,130,296,303
SB-B,126,0,35,463,676,878,1169,1169,1169,1169
SB-C,216,0,0,0,169,373,403,416,416,416
SB-D,250,0,0,264,445,507,547,547,547,547
SBAC,169755,0,1,7,15,35,147,2537,16596070,19988343
SBB,1390,0,0,1,19,215,1843,8605990,9855681,9994536
SBBX,239,0,28,74,254,282,12034711,19202554,19919338,19998981
SBCF,20695,0,0,1,8,11,357,661,17412636,19998696
SBCP,422,0,0,0,86,325,14725401,19471418,19946020,19998754
SBEU,32,0,0,0,36,75,1483,1483,1483,1483
SBFG,282,0,0,43,169,271,10900126,12609139,12780040,12799030
SBFGP,92,0,0,46,535,6860008,18684897,19867386,19985635,19998774
SBGI,73390,0,0,2,6,12,68,906,10827192,19997505
SBGL,54722,0,0,0,3,8,77,497,502,590
SBH,110076,0,0,2,5,9,26,656,949,2566
SBI,460,0,0,0,105,281,300,422,422,422
SBIO,2312,0,0,1,1,5,760,806,808,808
SBLK,18596,0,0,0,1,6,306,8380231,18837649,19999585
SBLKL,368,0,0,0,66,618,12640430,19262035,19924195,19997769
SBM,455,0,0,61,151,625,735,858,858,858
SBNA,86,0,0,69,467,481,913,913,913,913
SBNB,68,0,0,26,476,596,878,878,878,878
SBND,494,0,0,10,56,100,119,169,169,169
SBNY,81076,0,1,8,23,74,613,2469,16130661,19988176
SBNYW,22713,0,0,225,2694,3822,14561033,19447956,19936648,19990948
SBR,2216,0,0,2,64,333,1186,1199,2185,2185
SBRA,68115,0,0,3,6,17,132,951,11485871,19996723
SBRAP,1309,0,0,0,2,45,751,15635641,19561127,19997293
SBS,40578,0,0,0,1,2,11,139,335,459
SBSA,3618,0,19,26,31,49,165,15176993,19517447,19999720
SBSI,28767,0,0,0,6,18,633,844,15889177,19997132
SBUS,38,0,0,37,75,109,338,338,338,338
SBUX,615630,0,0,2,8,15,414,2005,7306613,19991356
SBV,7433,0,0,0,58,197,1733,2459,2498,2498
SBW,1808,0,0,0,0,93,382,14834739,19482457,19998871
SBY,13753,0,0,0,3,8,428,633,13124197,19998443
SC,67156,0,0,0,2,8,29,372,411009,9998201
SCAI,10976,0,0,8,30,77,979,4323214,18429382,19996735
SCC,3046,0,0,0,6,50,378,408,673,673
SCCO,151046,0,0,1,3,7,17,550,1050,19997248
SCD,1920,0,0,0,9,283,4690,16079,18783,19084
SCE-B,301,0,0,0,155,421,646,646,646,646
SCE-C,236,0,253,492,749,1221,17221304,19719079,19968856,19996610
SCE-D,126,0,0,324,684,705,17707498,19768549,19974654,19997555
SCE-E,80,0,0,75,507,902,908,908,908,908
SCE-F,285,0,0,0,228,670,968,1135,1135,1135
SCE-G,3873,0,0,0,0,0,470,693,1278,1278
SCE-H,168,0,0,258,586,733,992,1180,1180,1180
SCG,217300,0,0,3,6,10,31,1231,1474,1846
SCHA,32894,0,0,1,4,11,207,1105,1643,1643
SCHB,86155,0,0,0,1,4,20,398,992,1074
SCHC,9002,0,0,0,8,19,414,1873,2233,2233
SCHD,85650,0,0,0,3,27,38,362,833,1020
SCHE,13894,0,0,1,5,11,193,918,16525366,19997577
SCHF,46233,0,1,3,6,8,36,590,931,31784
SCHG,18358,0,0,0,2,6,251,1064,1132,1132
SCHH,29264,0,0,0,3,5,228,884,1578,19995836
SCHL,19237,0,0,2,15,29,1019,1315,16150584,19996314
SCHM,25453,0,0,0,7,76,315,837,1001,1193
SCHN,37429,0,0,2,10,13,470,1679,14653121,19998341
SCHO,1303,0,0,3,6,331,1044,4060,4061,4061
SCHP,1910,0,0,0,3,444,1320,7609438,9755912,9994410
SCHR,5492,0,0,4,26,35,1085,1292,1292,1292
SCHV,39729,0,0,0,0,3,30,848,935,935
SCHW,599083,0,0,0,3,7,13,125,579,9997385
SCHW-B,973,0,0,0,0,202,792,792,792,792
SCHX,82179,0,0,0,1,5,21,903,1031,1323
SCHZ,1920,0,1,6,73,207,1093,1241,1241,1241
SCI,101386,0,0,2,7,11,41,452,541,878
SCIF,9277,0,0,2,23,64,889,1043,1220,1220
SCIN,3712,0,0,1,10,24,509,3815710,9379881,9998123
SCJ,13192,0,0,1,5,15,421,1675,24729,62959
SCL,27237,0,0,2,18,28,295,1477,6594493,9996082
SCLN,18385,0,0,0,6,10,211,3290420,18328376,19999261
SCM,587,0,0,6,292,331,5328343,18531735,19852074,19998779
SCMP,19134,0,0,1,9,15,430,901,17607556,19998533
SCO,208559,0,0,6,23,44,129,2290,2651,6490
SCOK,5488,0,0,0,7,83,1035,14513178,19451078,19999734
SCON,2103,0,0,0,14,67,381,16495653,19649322,19999730
SCOR,55599,0,0,3,7,26,332,1230,12056746,19995812
SCPB,2243,0,0,2,7,125,617,636,636,636
SCQ,112,0,0,0,524,570,974,974,974,974
SCS,35137,0,0,1,3,5,115,688,2435682,19998273
SCSC,23694,0,0,4,13,35,938,1339,17036115,19996625
SCSS,90591,0,0,2,8,19,87,880,12450760,19996985
SCTO,12518,0,0,68,69,70,205,1599,2358,2358
SCTY,167969,0,0,3,22,41,1097,4100,16997103,19995059
SCVL,13007,0,0,1,12,18,651,6995424,18697413,19997635
SCX,2687,0,0,0,125,179,640,6641491,9662200,9997835
SCYX,1512,0,0,0,9,331,534,17983379,19797212,19998750
SCZ,48614,0,5,8,11,13,58,1024,3924429,9995262
SD,54159,0,0,0,1,6,28,549,14585343,19999849
SDA,96,0,0,49,142,278,413,413,413,413
SDD,3626,0,0,9,163,269,1153,4820522,9478192,9995711
SDIV,31610,0,2,4,7,9,117,470,486,699
SDLP,10308,0,0,0,1,5,391,494,1211,1525
SDOG,38176,0,0,0,27,30,197,867,12364394,19996256
SDOW,457936,0,0,0,1,3,12,116,650,2018
SDP,1845,0,0,1,22,286,1337,1598,1598,1598
SDPI,1207,0,0,7,44,99,1908,2908,2908,2908
SDR,4039,0,0,0,3,49,160,6727,9931,10287
SDRL,388944,0,0,0,3,7,18,236,1006,10984
SDS,608798,0,0,0,2,8,90,161,888,47725
SDT,1732,0,0,1,24,99,334,5695,9740,10190
SDY,121705,0,0,2,7,75,83,842,1598,3757
SDYL,44350,0,0,0,0,0,161,1463,3006,3617
SE,401230,0,0,2,6,10,19,242,868,19996470
SEA,2525,0,0,0,10,18,552,5792710,9577623,9998169
SEAC,11291,0,0,0,6,10,209,8711510,18870506,19999284
SEAS,60901,0,0,1,2,8,113,393,748,6021
SEB,997,0,1000,5133069,12374834,16719893,19326928,19587631,19613702,19616599
SEE,289125,0,0,1,5,8,20,308,941,9995922
SEED,1937,0,0,1,12,40,4926,17848151,19784649,19999816
SEF,3115,0,0,4,7,10,517,946,947,947
SEIC,89322,0,0,3,7,16,49,810,8835744,19995932
SEM,65702,0,0,0,2,5,14,393,3578362,19998633
SEMG,79652,0,0,11,37,96,479,3819,13071031,19993209
SEMI,8749,0,0,0,11,18,560,5421302,18539882,19997503
SENEA,7626,0,0,13,24,78,731,10468523,19044514,19997402
SENEB,230,0,0,0,672,2311642,18227475,19819058,19978216,19995901
SEP,53334,0,0,0,3,7,51,1616,1939,2905
SERV,11691,0,0,0,4,8,261,875,1080,1080
SEV,322,0,0,32,154,200,7700549,9769352,9976233,9999220
SF,60741,0,0,0,3,7,47,1822,14716017,19995276
SFBC,252,0,0,130,448,524,15417881,19540100,19952322,19998125
SFBS,3566,0,0,2,20,38,863,11085513,19105765,19996905
SFE,4463,0,0,5,31,221,1254,4423194,9440600,9998090
SFG,46289,0,0,3,9,21,304,2734,17102213,19993632
SFL,44873,0,0,0,2,4,94,484,4634,19998550
SFLA,128,0,0,890,2672,3818,6204,6347,6361,6363
SFLY,98311,0,1,4,18,58,322,1294,5957754,19995539
SFM,86791,0,0,4,17,26,264,985,2645660,19996372
SFN,361,0,0,9,694,975,1378,17591027,19756128,19996695
SFNC,26534,0,0,1,23,34,465,1132,14691638,19996069
SFS,6887,0,0,1,8,13,427,608,608,608
SFST,331,0,0,129,438,494,10544245,19052758,19903609,19998149
SFUN,65763,0,0,0,2,6,60,480,770,19999360
SFXE,10813,0,0,0,3,19,280,11684200,19168132,19999681
SFY,41015,0,0,0,0,2,38,76,681,2903
SGA,1899,0,0,0,279,1062,3000,17284136,19724576,19995737
SGAR,2503,0,0,0,57,169,1504,2469,2469,2469
SGB,1142,0,0,0,0,135,453,572,591,591
SGBK,3291,0,0,0,2,114,772,3548617,18352344,19997203
SGC,1866,0,1,61,259,911,7132606,18709107,19866757,19995385
SGDM,23958,0,0,61,64,65,164,436,1891,1936
SGEN,81220,0,1,5,15,21,550,2294,15221182,19996893
SGF,369,0,0,3,10,226,11801297,19178982,19916750,19998725
SGG,41166,0,0,0,4,10,27,1070,13138152,19996099
SGI,28178,0,0,1,2,8,276,1055,16869100,19999060
SGL,836,0,0,0,1,270,15600389,19559219,19955102,19999089
SGM,11163,0,0,2,7,10,284,572,17209072,19998983
SGMA,1800,0,0,0,6,60,608,17749952,19774376,19999313
SGMO,56732,0,0,1,5,10,356,1200,14327305,19998726
SGMS,60556,0,0,1,5,14,230,492,13945101,19998835
SGNL,1038,0,4,18,61,81,9076272,18907342,19890449,19999684
SGNT,28429,0,0,0,10,21,712,3643,17724013,19997478
SGOC,535,0,100,1246,3700,4720,14909351,19494939,19953498,20004449
SGOL,27022,0,0,0,2,25,311,2695,4066,7388
SGRP,702,0,3,13,34,54,11743154,19174183,19917286,19999853
SGU,1575,0,0,6,42,150,218,815,832,832
SGY,126376,0,0,1,2,7,83,425,515,3322
SGYP,10624,0,0,0,2,8,309,8198387,18819575,19999708
SGYPU,148,0,0,41,169,3559536,18355295,19834871,19982829,19999269
SGYPW,122,0,0,265,1787,3044,16953092,19697783,19972252,20002749
SGZA,173,0,0,10,527,1026,1410,1410,1410,1410
SH,217034,0,0,0,3,7,11,181,1767,2887
SHAK,23463,0,0,11,36,65,1383,2368,16645288,19995564
SHBI,1629,0,0,0,45,186,5838048,18582954,19857444,19999055
SHEN,23044,0,0,1,21,53,801,870,17117780,19997150
SHG,3554,0,0,4,14,30,13067,43568,46619,46958
SHI,4005,0,0,0,2,8,803,3327371,9330123,9997096
SHIP,729,0,81,710,1721,2133,4900,17570518,19756960,19999899
SHLD,72471,0,0,4,22,47,649,2802,14424394,19996801
SHLDW,2448,0,0,63,144,204,690,16938816,19691810,19997699
SHLM,26587,0,0,1,6,27,907,10505139,19047297,19996426
SHLO,11230,0,0,4,10,61,360,3960905,18394961,19998746
SHLX,3424,0,0,0,24,254,1168,2883689,18284678,19995900
SHM,1454,0,0,0,12,241,491,504,504,504
SHO,116332,0,0,0,1,5,13,487,973,19998298
SHO-D,142,0,0,80,652,5802537,18577110,19854568,19982314,19996508
SHOO,95723,0,0,4,9,19,53,995,11298134,19996547
SHOR,18192,0,0,0,1,6,197,795,17725937,19999288
SHOS,15701,0,0,1,7,14,338,3842,17756479,19998782
SHPG,516705,0,0,2,6,21,216,1701,16068730,19977848
SHV,10167,0,0,0,2,47,882,2205,16602687,19988971
SHW,126901,0,0,6,20,48,206,11081793,19083682,19972781
SHY,11144,0,0,2,6,13,679,1755,1766,1766
SHYD,252,0,0,160,616,744,858,858,858,858
SHYG,287,0,1,21,914,1390,6411179,9636747,9959304,9995144
SIAL,141407,0,1,6,12,20,81,2757,9895215,19986243
SIBC,248,0,0,126,563,595,17636819,19761777,19974273,19997884
SID,14296,0,0,0,1,2,498,1069451,9106807,9999847
SIEB,1927,0,0,2,26,52,301,17431123,19742920,19999787
SIEN,5773,0,0,2,23,115,534,17593808,19757973,19998436
SIF,1446,0,0,3,58,264,795,12769946,19274372,19997086
SIFI,497,0,9,41,282,1330,17313199,19730295,19972005,19998862
SIFY,1405,0,0,1,31,99,860,17658789,19765747,19999854
SIG,181058,0,1,6,12,29,99,2280,4575,8475
SIGA,1984,0,0,2,33,42,164958,18016367,19801508,19999857
SIGI,27363,0,0,1,4,14,716,1037,16958219,19997397
SIGM,14165,0,0,0,5,11,189,5838355,18583262,19999363
SIJ,4505,0,0,1,8,116,1250,1398,1750,1750
SIL,36848,0,0,3,4,7,66,228,1212,1982
SILC,6709,0,0,1,32,70,1312,8819071,18877707,19995334
SILJ,939,0,0,1,30,74,244,635,635,635
SIM,1033,0,0,7,133,233,283,472,472,472
SIMG,12510,0,0,0,0,5,204,8629801,18862324,19999272
SIMO,72391,0,1,4,8,16,204,814,11956900,19997213
SINA,173146,0,0,4,15,23,192,3366,15558640,19996365
SINO,2166,0,0,0,4,40,293,11338071,19133657,19999834
SIPE,2355,0,0,37,38,38,573,1755,1755,1755
SIR,28323,0,0,1,3,7,177,1073,5841296,19997453
SIRI,79268,0,0,0,2,6,108,839,16829773,19999645
SIRO,112903,0,1,7,20,65,363,1801,7454973,19990920
SIVB,95534,0,0,7,42,132,646,2398,13405434,19988576
SIVBO,397,0,0,0,29,714,12060431,19203723,19918053,19997423
SIVR,21679,0,0,0,1,4,96,478,1294,3215
SIX,66195,0,0,0,4,14,160,928,1237,1250
SIXD,196,0,43,157,202,499,17550058,19754437,19974875,19999369
SIZ,3289,0,1,44,65,94,694,796,909,909
SIZE,7515,0,0,1,4,57,1618,2181,2278,2278
SJB,633,0,0,0,135,442,2090848,9206465,9918027,9997090
SJI,45524,0,0,2,10,22,405,1645,1711,1717
SJM,119422,0,1,5,9,16,64,2052,2699,2858
SJNK,4720,0,0,0,3,14,584,10560831,19053478,19997106
SJR,91343,0,0,0,1,3,13,650,1177,3469
SJT,5708,0,0,3,25,76,409,5733159,18572033,19998575
SJW,13175,0,0,2,19,30,937,1303,8351109,9996601
SKBI,3263,0,0,0,15,41,447,16737363,19673249,19999459
SKF,152368,0,0,1,3,6,33,1529,1668,19993281
SKH,9963,0,0,0,3,12,239,277,5338,5675
SKIS,2622,0,0,0,7,68,232,13446074,19343851,19999160
SKM,60083,0,0,0,2,5,20,838,4356,4356
SKOR,6548,0,1,6,14,172,407,3633159,18358687,19994857
SKT,95392,0,0,2,5,8,28,787,1056,1841
SKUL,18975,0,0,1,7,10,291,2903,17891284,19998984
SKX,85018,0,0,2,7,14,55,1771,8664464,19993915
SKY,688,0,2,20,86,108,329,4404,4404,4404
SKYS,1735,0,8,41,100,316,491,17686135,19767484,19998745
SKYW,43667,0,0,1,8,13,334,554,12723200,19998765
SKYY,44772,0,0,2,3,5,27,809,12538135,19997241
SLAB,53900,0,0,2,8,23,825,1388,13261268,19995603
SLB,630332,0,0,2,7,12,39,792,2910,19991602
SLCA,243620,0,0,1,5,10,24,648,994,19997512
SLCT,1050,0,0,44,150,197,5003512,18499495,19849093,19999049
SLF,132933,0,0,0,1,3,18,867,1095,2876
SLG,110615,0,1,8,22,41,115,2536,39116,134934
SLG-I,118,0,0,0,470,689,999,999,999,999
SLGN,35383,0,0,2,8,37,412,1520,16919598,19994814
SLH,72673,0,0,3,6,11,56,1081,1835821,19994866
SLI,6427,0,0,0,1512,9403168,18935313,19888528,19983849,19994441
SLM,128488,0,0,1,3,8,22,200,5726858,19999071
SLMAP,567,0,0,25,141,1216,14565294,19412077,19896755,19950609
SLMBP,284,0,0,0,1201,1834,17240542,19666426,19909014,19935969
